,ROI,Pval,FDR,COR
287,X11129.66,0.754491017964072,0.00672036918041498,0.083234157331361
288,X11130.158,0.227181878747502,0.0120416265712433,0.277159639708506
289,X11134.30,0.884231536926148,0.00630185860678656,0.0482381420704102
290,X11135.5,0.276482345103264,0.0120416265712433,0.500177440394059
291,X11137.43,0.209193870752831,0.0120416265712433,0.481238189969757
292,X11138.16,0.800399201596806,0.00672036918041498,0.0176167324792888
293,X11140.56,0.994011976047904,0.00111852064501719,-0.421801249283723
294,X11142.11,0.710578842315369,0.00672036918041498,-0.0983571681462154
295,X11143.32,0.390406395736176,0.0117578443934838,0.277035237893008
296,X11144.10,0.532934131736527,0.0102191073412113,0.295394395884244
297,X11145.72,0.455089820359281,0.0117578443934838,0.0252798567754029
298,X11146.4,0.842315369261477,0.00672036918041498,0.126604646382893
299,X11147.17,0.00713562628083257,0.117823964489372,0.846481283207204
300,X11149.3,0.425149700598802,0.0117578443934838,0.391406274346131
301,X11150.3,0.334443704197202,0.0117578443934838,0.0487933595320892
302,X11152.46,0.528942115768463,0.0102191073412113,0.0122721150198076
303,X11154.3,0.489021956087824,0.0110403926625689,0.389382282538547
304,X11155.16,0.0488780271050878,0.0441943146162601,0.684081638271008
305,X11158.40,0.598802395209581,0.0100855461548201,0.209305053924108
306,X11159.14,0.374417055296469,0.0117578443934838,0.425026091700353
307,X11160.56,0.552894211576846,0.0102191073412113,0.00469550117266745
308,X11161.5,0.720558882235529,0.00672036918041498,0.158641198414874
309,X11162.37,0.768463073852295,0.00672036918041498,0.157122340944943
310,X11163.7,0.942115768463074,0.00408611603663651,-0.0920381817163505
311,X11164.7,0.310459693537642,0.0117578443934838,0.311625570422705
312,X11167.6,0.902195608782435,0.00630185860678656,0.17861045563665
313,X11168.3,0.117973783603644,0.0278230078185097,0.590087850163794
314,X11173.29,0.626746506986028,0.00936858698006795,0.239127236075262
315,X11174.8,0.940119760479042,0.00408611603663651,-0.107525818558875
316,X11175.45,0.786427145708583,0.00672036918041498,0.131480164320469
317,X11177.16,0.185209860093271,0.0122230688657639,0.243505730497672
318,X11178.21,0.12019551210842,0.0278230078185097,0.232387676149179
319,X11179.7,0.884231536926148,0.00630185860678656,-0.148479959659579
320,X11180.17,0.471057884231537,0.0117578443934838,0.247282623600115
321,X11184.51,0.0242944967039479,0.0827652207626573,0.315354464459226
322,X11185.145,0.16655562958028,0.0231578398004318,0.562310605856321
323,X11186.12,0.0177764610028887,0.112269816072946,0.702019482458996
324,X11187.11,0.646706586826347,0.00936858698006795,-0.0410762294636417
325,X11190.129,0.870259481037924,0.00630185860678656,-0.101290808794992
326,X11192.168,0.500998003992016,0.0103502938313353,0.015767459404888
327,X11193.27,0.782435129740519,0.00672036918041498,0.244196724914434
328,X11194.6,0.560878243512974,0.0102191073412113,0.275241766995504
329,X11196.31,0.228514323784144,0.0120416265712433,0.119561628432386
330,X11198.37,0.138574283810793,0.0244277699141979,0.532486300079024
331,X11200.52,0.000478280312500857,0.428965911945521,0.791455692309925
332,X11201.19,0.664670658682635,0.00840156878291987,0.349097366532022
333,X11202.70,0.964071856287425,0.00312463149506273,0.00598743484637554
334,X11203.97,0.44311377245509,0.0117578443934838,0.217168042973017
335,X11204.80,0.272485009993338,0.0120416265712433,0.36237808376512
